iter	Passed	Remaining
199	2190	14239
200	2198	14210
201	2210	14201
202	2222	14201
203	2233	14191
204	2245	14188
205	2257	14180
206	2264	14146
207	2275	14137
208	2287	14128
209	2296	14106
210	2308	14103
211	2320	14097
212	2333	14099
213	2345	14093
214	2356	14085
215	2367	14075
216	2379	14066
217	2390	14060
218	2399	14033
219	2410	14025
220	2421	14016
221	2433	14011
222	2446	14007
223	2457	13997
224	2468	13989
225	2480	13984
226	2492	13978
227	2504	13969
228	2516	13964
229	2528	13964
230	2536	13932
231	2548	13929
232	2561	13931
233	2574	13928
234	2587	13928
235	2600	13926
236	2611	13915
237	2617	13880
238	2630	13878
239	2642	13874
240	2656	13876
241	2669	13875
242	2685	13892
243	2704	13920
244	2718	13926
245	2732	13931
246	2745	13928
247	2757	13923
248	2768	13909
249	2782	13911
250	2798	13923
251	2816	13946
252	2824	13921
253	2837	13917
254	2848	13909
255	2856	13882
256	2869	13876
257	2877	13850
258	2889	13847
259	2898	13822
260	2908	13808
261	2920	13798
262	2928	13773
263	2940	13766
264	2951	13754
265	2963	13746
266	2975	13740
267	2986	13731
268	2993	13699
269	3005	13690
270	3016	13678
271	3028	13674
272	3040	13665
273	3048	13642
274	3060	13633
275	3072	13625
276	3084	13617
277	3096	13611
278	3108	13602
279	3120	13596
280	3132	13589
281	3145	13583
282	3156	13574
283	3167	13561
284	3180	13557
285	3192	13550
286	3204	13545
287	3212	13517
288	3225	13514
289	3237	13508
290	3248	13497
291	3260	13489
292	3272	13480
293	3283	13470
294	3287	13429
295	3298	13415
296	3312	13416
297	3323	13403
298	3334	13395
299	3347	13390
300	3359	13382
301	3370	13370
302	3381	13357
303	3392	13347
304	3400	13323
305	3411	13312
306	3423	13303
307	3434	13291
308	3445	13281
309	3458	13275
310	3469	13265
311	3481	13256
312	3493	13246
313	3504	13236
314	3515	13225
315	3527	13215
316	3537	13203
317	3550	13196
318	3559	13179
319	3567	13156
320	3578	13142
321	3589	13133
322	3600	13121
323	3612	13110
324	3624	13104
325	3635	13093
326	3647	13085
327	3658	13071
328	3667	13055
329	3681	13051
330	3692	13042
331	3702	13025
332	3713	13013
333	3725	13006
334	3740	13009
335	3758	13019
336	3770	13011
337	3782	13004
338	3794	12996
339	3806	12985
340	3814	12963
341	3826	12956
342	3838	12947
343	3849	12935
344	3859	12919
345	3870	12907
346	3880	12895
347	3892	12884
348	3903	12873
349	3909	12844
350	3921	12835
351	3932	12824
352	3943	12814
353	3954	12801
354	3960	12774
355	3971	12762
356	3979	12742
357	3992	12734
358	4003	12725
359	4015	12715
360	4027	12706
361	4032	12677
362	4044	12668
363	4056	12658
364	4067	12647
365	4074	12623
366	4084	12609
367	4096	12599
368	4102	12574
369	4114	12566
370	4126	12557
371	4139	12551
372	4150	12541
373	4163	12534
374	4175	12526
375	4187	12517
376	4198	12506
377	4209	12496
378	4221	12487
379	4233	12477
380	4245	12469
381	4256	12456
382	4269	12450
383	4273	12419
384	4285	12411
385	4291	12385
386	4304	12378
387	4311	12356
388	4321	12343
389	4333	12334
390	4345	12324
391	4357	12317
392	4368	12305
393	4379	12292
394	4390	12282
395	4402	12272
396	4412	12260
397	4424	12251
398	4436	12242
399	4448	12233
400	4460	12223
401	4471	12213
402	4482	12201
403	4490	12181
404	4501	12171
405	4512	12159
406	4524	12149
407	4534	12136
408	4543	12120
409	4555	12110
410	4565	12097
411	4576	12086
412	4584	12066
413	4595	12055
414	4606	12044
415	4611	12017
416	4620	11999
417	4631	11989
418	4642	11976
419	4653	11966
420	4665	11957
421	4679	11953
422	4691	11944
423	4697	11920
424	4703	11897
425	4714	11886
426	4725	11875
427	4736	11863
428	4747	11852
429	4758	11841
430	4771	11833
431	4782	11823
432	4792	11808
433	4802	11794
434	4810	11778
435	4822	11768
436	4827	11742
437	4840	11736
438	4851	11724
439	4863	11716
440	4875	11708
441	4887	11698
442	4898	11688
443	4904	11665
444	4916	11656
445	4927	11645
446	4940	11637
447	4953	11630
448	4959	11609
449	4966	11589
450	4978	11578
451	4984	11556
452	4995	11546
453	5007	11537
454	5017	11523
455	5028	11512
456	5040	11502
457	5051	11492
458	5057	11469
459	5069	11462
460	5080	11450
461	5087	11430
462	5099	11420
463	5110	11410
464	5122	11400
465	5132	11388
466	5143	11377
467	5155	11367
468	5167	11360
469	5179	11351
470	5191	11340
471	5202	11330
472	5213	11320
473	5225	11310
474	5235	11298
475	5246	11287
476	5257	11276
477	5270	11268
478	5281	11257
479	5293	11247
480	5303	11235
481	5315	11225
482	5327	11216
483	5339	11208
484	5351	11198
485	5358	11179
486	5364	11158
487	5371	11138
488	5377	11116
489	5387	11105
490	5400	11097
491	5411	11087
492	5420	11072
493	5431	11060
494	5442	11050
495	5453	11039
496	5459	11017
497	5470	11007
498	5482	10997
499	5493	10986
500	5504	10975
501	5515	10965
502	5527	10955
503	5538	10945
504	5550	10936
505	5562	10927
506	5574	10918
507	5585	10906
508	5591	10885
509	5603	10877
510	5610	10858
511	5622	10848
512	5633	10838
513	5646	10831
514	5653	10813
515	5666	10805
516	5678	10797
517	5691	10788
518	5702	10778
519	5715	10771
520	5729	10766
521	5734	10744
522	5742	10727
523	5755	10720
524	5766	10709
525	5778	10700
526	5792	10694
527	5802	10682
528	5814	10672
529	5825	10661
530	5829	10638
531	5840	10626
532	5847	10608
533	5859	10600
534	5872	10591
535	5883	10582
536	5896	10573
537	5908	10564
538	5917	10550
539	5927	10538
540	5939	10529
541	5951	10519
542	5962	10509
543	5973	10498
544	5985	10487
545	5995	10474
546	6014	10478
547	6019	10457
548	6027	10440
549	6037	10428
550	6049	10419
551	6059	10407
552	6073	10400
553	6085	10392
554	6098	10384
555	6111	10375
556	6123	10367
557	6137	10361
558	6151	10354
559	6162	10344
560	6174	10335
561	6185	10324
562	6196	10312
563	6207	10302
564	6218	10291
565	6229	10280
566	6236	10261
567	6240	10240
568	6246	10220
569	6259	10212
570	6271	10203
571	6283	10194
572	6295	10185
573	6306	10173
574	6317	10162
575	6329	10153
576	6341	10143
577	6353	10134
578	6359	10115
579	6370	10104
580	6378	10088
581	6385	10072
582	6390	10052
583	6398	10036
584	6407	10022
585	6419	10012
586	6429	10000
587	6441	9990
588	6449	9974
589	6460	9964
590	6467	9947
591	6473	9929
592	6483	9916
593	6490	9899
594	6501	9889
595	6510	9875
596	6521	9864
597	6528	9847
598	6539	9836
599	6545	9817
600	6555	9806
601	6568	9798
602	6573	9778
603	6584	9767
604	6590	9750
605	6601	9739
606	6613	9728
607	6624	9718
608	6628	9697
609	6639	9687
610	6651	9677
611	6661	9666
612	6672	9655
613	6683	9643
614	6693	9632
615	6700	9616
616	6712	9606
617	6720	9591
618	6732	9582
619	6744	9573
620	6756	9564
621	6767	9553
622	6779	9543
623	6790	9533
624	6801	9522
625	6813	9513
626	6824	9502
627	6836	9493
628	6848	9483
629	6859	9472
630	6866	9456
631	6872	9439
632	6883	9428
633	6893	9415
634	6899	9398
635	6910	9387
636	6921	9377
637	6933	9367
638	6944	9357
639	6955	9346
640	6965	9334
641	6970	9316
642	6982	9306
643	6993	9296
644	7005	9286
645	7017	9276
646	7024	9260
647	7036	9251
648	7047	9241
649	7055	9226
650	7066	9215
651	7077	9204
652	7087	9192
653	7098	9183
654	7109	9172
655	7117	9157
656	7130	9148
657	7141	9138
658	7152	9128
659	7164	9118
660	7175	9107
661	7186	9096
662	7195	9084
663	7206	9073
664	7218	9063
665	7229	9053
666	7235	9036
667	7246	9025
668	7258	9016
669	7270	9006
670	7281	8995
671	7293	8986
672	7304	8976
673	7316	8966
674	7325	8953
675	7336	8942
676	7347	8932
677	7359	8922
678	7371	8913
679	7382	8902
680	7393	8891
681	7405	8882
682	7416	8871
683	7427	8860
684	7431	8841
685	7440	8829
686	7452	8819
687	7463	8808
688	7469	8792
689	7481	8782
690	7493	8773
691	7498	8755
692	7506	8741
693	7517	8731
694	7528	8720
695	7540	8710
696	7546	8693
697	7558	8684
698	7563	8666
699	7574	8656
700	7586	8646
701	7597	8635
702	7608	8626
703	7619	8615
704	7630	8605
705	7637	8589
706	7645	8575
707	7657	8565
708	7667	8554
709	7674	8539
710	7685	8528
711	7690	8511
712	7701	8501
713	7713	8491
714	7719	8475
715	7730	8464
716	7741	8454
717	7752	8443
718	7763	8433
719	7775	8423
720	7786	8412
721	7797	8402
722	7801	8384
723	7812	8373
724	7816	8356
725	7828	8346
726	7839	8335
727	7846	8321
728	7857	8310
729	7864	8295
730	7874	8283
731	7885	8273
732	7896	8262
733	7906	8250
734	7917	8240
735	7923	8224
736	7934	8214
737	7945	8204
738	7953	8190
739	7965	8180
740	7976	8169
741	7988	8160
742	7994	8145
743	8005	8134
744	8018	8125
745	8029	8115
746	8042	8106
747	8052	8095
748	8064	8086
749	8075	8075
750	8079	8058
751	8090	8047
752	8101	8036
753	8112	8026
754	8123	8016
755	8136	8007
756	8147	7997
757	8159	7986
758	8170	7977
759	8183	7968
760	8187	7951
761	8199	7940
762	8211	7931
763	8224	7922
764	8234	7911
765	8245	7901
766	8256	7890
767	8267	7879
768	8278	7869
769	8291	7860
770	8303	7851
771	8314	7840
772	8326	7831
773	8338	7821
774	8350	7811
775	8361	7800
776	8372	7790
777	8383	7780
778	8388	7764
779	8400	7754
780	8413	7745
781	8419	7729
782	8430	7720
783	8443	7710
784	8447	7694
785	8460	7685
786	8469	7672
787	8476	7658
788	8486	7647
789	8497	7637
790	8508	7626
791	8516	7613
792	8527	7602
793	8539	7592
794	8550	7582
795	8563	7573
796	8575	7563
797	8586	7553
798	8597	7543
799	8608	7532
800	8620	7522
801	8631	7512
802	8643	7502
803	8649	7487
804	8661	7477
805	8673	7467
806	8684	7457
807	8695	7446
808	8703	7433
809	8714	7423
810	8726	7413
811	8738	7403
812	8749	7393
813	8755	7378
814	8766	7367
815	8778	7358
816	8792	7350
817	8798	7335
818	8810	7325
819	8824	7317
820	8831	7303
821	8843	7294
822	8855	7284
823	8866	7274
824	8874	7260
825	8885	7250
826	8898	7241
827	8911	7232
828	8924	7223
829	8936	7213
830	8942	7198
831	8954	7189
832	8961	7175
833	8973	7165
834	8985	7155
835	8993	7143
836	9005	7133
837	9017	7123
838	9029	7113
839	9041	7104
840	9052	7093
841	9063	7082
842	9075	7073
843	9086	7062
844	9090	7046
845	9101	7036
846	9112	7025
847	9123	7014
848	9135	7005
849	9145	6993
850	9156	6983
851	9168	6973
852	9179	6962
853	9185	6948
854	9197	6938
855	9209	6928
856	9221	6918
857	9232	6908
858	9245	6898
859	9251	6885
860	9262	6874
861	9274	6864
862	9286	6854
863	9295	6842
864	9302	6828
865	9308	6815
866	9314	6800
867	9321	6787
868	9333	6777
869	9340	6763
870	9353	6754
871	9365	6744
872	9377	6735
873	9386	6722
874	9398	6713
875	9409	6702
876	9422	6693
877	9434	6683
878	9445	6673
879	9458	6664
880	9471	6654
881	9484	6645
882	9491	6632
883	9497	6618
884	9504	6604
885	9516	6594
886	9528	6584
887	9538	6573
888	9550	6563
889	9562	6554
890	9569	6540
891	9583	6532
892	9596	6523
893	9608	6513
894	9620	6502
895	9631	6492
896	9643	6482
897	9655	6473
898	9667	6463
899	9679	6453
900	9691	6442
901	9702	6432
902	9714	6422
903	9720	6408
904	9726	6394
905	9738	6384
906	9749	6374
907	9761	6364
908	9768	6350
909	9780	6341
910	9792	6331
911	9796	6316
912	9808	6306
913	9821	6296
914	9834	6287
915	9845	6277
916	9857	6267
917	9870	6257
918	9883	6248
919	9896	6238
920	9907	6228
921	9919	6218
922	9929	6207
923	9937	6194
924	9950	6185
925	9962	6175
926	9973	6164
927	9984	6154
928	9996	6144
929	10003	6131
930	10013	6119
931	10024	6109
932	10036	6099
933	10049	6089
934	10056	6076
935	10067	6066
936	10073	6052
937	10085	6042
938	10096	6032
939	10108	6022
940	10120	6012
941	10132	6002
942	10145	5992
943	10155	5981
944	10165	5970
945	10178	5960
946	10190	5950
947	10201	5940
948	10210	5928
949	10221	5917
950	10233	5907
951	10245	5897
952	10254	5885
953	10267	5876
954	10278	5865
955	10290	5855
956	10301	5844
957	10309	5832
958	10319	5821
959	10330	5810
960	10341	5800
961	10345	5785
962	10357	5775
963	10369	5765
964	10381	5755
965	10392	5745
966	10397	5730
967	10402	5717
968	10414	5707
969	10426	5697
970	10438	5686
971	10444	5673
972	10457	5664
973	10467	5653
974	10474	5640
975	10485	5629
976	10496	5619
977	10505	5607
978	10510	5593
979	10521	5582
980	10533	5572
981	10545	5562
982	10558	5552
983	10568	5542
984	10575	5529
985	10586	5518
986	10597	5508
987	10601	5494
988	10612	5483
989	10624	5473
990	10634	5462
991	10643	5450
992	10655	5440
993	10663	5428
994	10674	5417
995	10686	5407
996	10697	5396
997	10709	5386
998	10722	5377
999	10731	5365
1000	10742	5355
1001	10748	5342
1002	10761	5332
1003	10771	5321
1004	10784	5311
1005	10796	5301
1006	10808	5291
1007	10820	5281
1008	10830	5270
1009	10842	5259
1010	10852	5249
1011	10864	5239
1012	10876	5229
1013	10888	5218
1014	10899	5208
1015	10910	5197
1016	10921	5187
1017	10926	5173
1018	10933	5161
1019	10939	5148
1020	10944	5134
1021	10955	5123
1022	10968	5114
1023	10980	5104
1024	10991	5093
1025	11003	5083
1026	11014	5072
1027	11024	5062
1028	11036	5051
1029	11047	5040
1030	11052	5027
1031	11064	5017
1032	11070	5004
1033	11083	4994
1034	11094	4984
1035	11107	4974
1036	11114	4962
1037	11122	4950
1038	11133	4939
1039	11139	4926
1040	11145	4914
1041	11157	4904
1042	11165	4892
1043	11176	4881
1044	11189	4872
1045	11201	4861
1046	11212	4851
1047	11217	4838
1048	11224	4825
1049	11233	4814
1050	11245	4804
1051	11251	4791
1052	11263	4781
1053	11274	4770
1054	11287	4760
1055	11298	4750
1056	11307	4738
1057	11319	4728
1058	11329	4718
1059	11340	4707
1060	11348	4695
1061	11359	4685
1062	11369	4673
1063	11380	4663
1064	11391	4652
1065	11403	4642
1066	11414	4632
1067	11426	4621
1068	11438	4611
1069	11450	4601
1070	11462	4591
1071	11473	4580
1072	11478	4567
1073	11490	4557
1074	11501	4547
1075	11513	4536
1076	11524	4526
1077	11531	4514
1078	11542	4503
1079	11554	4493
1080	11566	4483
1081	11577	4472
1082	11588	4462
1083	11599	4451
1084	11611	4441
1085	11622	4430
1086	11634	4420
1087	11640	4407
1088	11650	4397
1089	11657	4384
1090	11668	4374
1091	11674	4361
1092	11685	4351
1093	11697	4341
1094	11709	4331
1095	11720	4320
1096	11728	4308
1097	11732	4295
1098	11739	4283
1099	11752	4273
1100	11765	4263
1101	11776	4253
1102	11787	4242
1103	11801	4233
1104	11812	4222
1105	11823	4212
1106	11835	4201
1107	11847	4191
1108	11854	4179
1109	11867	4169
1110	11878	4159
1111	11890	4148
1112	11902	4138
1113	11909	4126
1114	11915	4114
1115	11927	4103
1116	11938	4093
1117	11950	4083
1118	11962	4072
1119	11973	4062
1120	11985	4052
1121	11997	4041
1122	12001	4028
1123	12012	4018
1124	12024	4008
1125	12028	3995
1126	12039	3984
1127	12045	3972
1128	12057	3962
1129	12068	3951
1130	12079	3941
1131	12086	3929
1132	12097	3918
1133	12108	3907
1134	12119	3897
1135	12131	3887
1136	12141	3876
1137	12152	3865
1138	12164	3855
1139	12176	3845
1140	12187	3834
1141	12198	3823
1142	12210	3813
1143	12222	3803
1144	12232	3792
1145	12240	3781
1146	12247	3769
1147	12258	3758
1148	12266	3747
1149	12277	3736
1150	12287	3725
1151	12298	3715
1152	12310	3704
1153	12322	3694
1154	12333	3684
1155	12344	3673
1156	12356	3663
1157	12367	3652
1158	12374	3640
1159	12386	3630
1160	12397	3619
1161	12408	3609
1162	12419	3598
1163	12432	3588
1164	12442	3577
1165	12446	3565
1166	12457	3554
1167	12470	3544
1168	12482	3534
1169	12493	3523
1170	12504	3513
1171	12517	3503
1172	12529	3492
1173	12541	3482
1174	12547	3470
1175	12551	3457
1176	12562	3447
1177	12574	3437
1178	12581	3425
1179	12593	3415
1180	12603	3404
1181	12608	3392
1182	12619	3381
1183	12631	3371
1184	12643	3360
1185	12655	3350
1186	12666	3340
1187	12678	3329
1188	12689	3319
1189	12701	3308
1190	12712	3298
1191	12723	3287
1192	12734	3277
1193	12746	3266
1194	12755	3255
1195	12766	3244
1196	12777	3234
1197	12789	3223
1198	12800	3213
1199	12812	3203
1200	12822	3192
1201	12828	3180
1202	12839	3169
1203	12847	3158
1204	12858	3148
1205	12870	3137
1206	12876	3125
1207	12881	3113
1208	12892	3103
1209	12903	3092
1210	12914	3082
1211	12919	3069
1212	12930	3059
1213	12942	3049
1214	12954	3038
1215	12966	3028
1216	12977	3017
1217	12989	3007
1218	13000	2996
1219	13012	2986
1220	13023	2975
1221	13034	2965
1222	13039	2953
1223	13050	2942
1224	13059	2931
1225	13070	2921
1226	13078	2909
1227	13084	2898
1228	13089	2886
1229	13100	2875
1230	13113	2865
1231	13124	2854
1232	13136	2844
1233	13148	2834
1234	13161	2824
1235	13173	2813
1236	13179	2802
1237	13190	2791
1238	13195	2779
1239	13201	2768
1240	13213	2757
1241	13225	2747
1242	13237	2736
1243	13243	2725
1244	13254	2714
1245	13266	2704
1246	13278	2694
1247	13288	2683
1248	13300	2672
1249	13311	2662
1250	13323	2652
1251	13335	2641
1252	13347	2631
1253	13353	2619
1254	13359	2607
1255	13371	2597
1256	13383	2587
1257	13395	2576
1258	13407	2566
1259	13419	2556
1260	13430	2545
1261	13438	2534
1262	13449	2523
1263	13460	2513
1264	13471	2502
1265	13482	2492
1266	13493	2481
1267	13505	2471
1268	13518	2460
1269	13531	2450
1270	13537	2439
1271	13545	2427
1272	13556	2417
1273	13564	2406
1274	13576	2395
1275	13587	2385
1276	13600	2374
1277	13611	2364
1278	13620	2353
1279	13633	2343
1280	13644	2332
1281	13656	2322
1282	13666	2311
1283	13679	2301
1284	13684	2289
1285	13695	2279
1286	13708	2268
1287	13719	2258
1288	13731	2247
1289	13743	2237
1290	13754	2226
1291	13766	2216
1292	13771	2204
1293	13783	2194
1294	13789	2182
1295	13794	2171
1296	13806	2160
1297	13815	2150
1298	13827	2139
1299	13838	2128
1300	13849	2118
1301	13855	2107
1302	13866	2096
1303	13872	2085
1304	13884	2074
1305	13890	2063
1306	13896	2051
1307	13902	2040
1308	13912	2030
1309	13922	2019
1310	13933	2008
1311	13944	1998
1312	13956	1987
1313	13968	1977
1314	13981	1966
1315	13993	1956
1316	13999	1945
1317	14012	1934
1318	14024	1924
1319	14030	1913
1320	14042	1902
1321	14053	1892
1322	14065	1881
1323	14076	1871
1324	14089	1860
1325	14101	1850
1326	14112	1839
1327	14121	1828
1328	14134	1818
1329	14140	1807
1330	14153	1797
1331	14165	1786
1332	14177	1776
1333	14188	1765
1334	14199	1755
1335	14210	1744
1336	14222	1733
1337	14233	1723
1338	14245	1712
1339	14257	1702
1340	14269	1691
1341	14281	1681
1342	14293	1670
1343	14304	1660
1344	14315	1649
1345	14327	1639
1346	14334	1628
1347	14347	1617
1348	14358	1607
1349	14370	1596
1350	14380	1586
1351	14387	1574
1352	14398	1564
1353	14406	1553
1354	14416	1542
1355	14428	1532
1356	14439	1521
1357	14444	1510
1358	14451	1499
1359	14463	1488
1360	14469	1477
1361	14479	1467
1362	14491	1456
1363	14499	1445
1364	14510	1435
1365	14522	1424
1366	14526	1413
1367	14537	1402
1368	14550	1392
1369	14562	1381
1370	14573	1371
1371	14584	1360
1372	14595	1350
1373	14607	1339
1374	14619	1329
1375	14629	1318
1376	14635	1307
1377	14639	1296
1378	14651	1285
1379	14664	1275
1380	14671	1264
1381	14682	1253
1382	14694	1243
1383	14706	1232
1384	14712	1221
1385	14724	1211
1386	14736	1200
1387	14742	1189
1388	14754	1179
1389	14765	1168
1390	14777	1157
1391	14789	1147
1392	14799	1136
1393	14811	1126
1394	14823	1115
1395	14835	1105
1396	14847	1094
1397	14852	1083
1398	14864	1073
1399	14875	1062
1400	14887	1052
1401	14899	1041
1402	14913	1031
1403	14923	1020
1404	14935	1009
1405	14948	999
1406	14954	988
1407	14966	977
1408	14978	967
1409	14987	956
1410	15000	946
1411	15012	935
1412	15025	925
1413	15038	914
1414	15050	904
1415	15063	893
1416	15076	883
1417	15088	872
1418	15101	862
1419	15113	851
1420	15126	840
1421	15140	830
1422	15153	819
1423	15167	809
1424	15173	798
1425	15185	788
1426	15198	777
1427	15210	766
1428	15223	756
1429	15235	745
1430	15249	735
1431	15255	724
1432	15267	713
1433	15278	703
1434	15290	692
1435	15302	682
1436	15314	671
1437	15320	660
1438	15331	649
1439	15343	639
1440	15355	628
1441	15367	618
1442	15379	607
1443	15391	596
1444	15395	585
1445	15406	575
1446	15418	564
1447	15424	553
1448	15427	543
1449	15439	532
1450	15450	521
1451	15455	510
1452	15467	500
1453	15478	489
1454	15489	479
1455	15496	468
1456	15502	457
1457	15513	446
1458	15525	436
1459	15537	425
1460	15549	415
1461	15561	404
1462	15573	393
1463	15585	383
1464	15597	372
1465	15609	362
1466	15620	351
1467	15625	340
1468	15637	329
1469	15648	319
1470	15660	308
1471	15672	298
1472	15685	287
1473	15692	276
1474	15698	266
1475	15708	255
1476	15721	244
1477	15733	234
1478	15744	223
1479	15757	212
1480	15763	202
1481	15774	191
1482	15786	180
1483	15799	170
1484	15811	159
1485	15823	149
1486	15835	138
1487	15846	127
1488	15859	117
1489	15870	106
1490	15882	95
1491	15894	85
1492	15899	74
1493	15912	63
1494	15924	53
1495	15937	42
1496	15949	31
1497	15962	21
1498	15976	10
1499	15989	0
